// Metadata
{"description": "Metadata for Shakespeare binary classification dataset. Both WS's work and those of his contemporaries are included in sentence form.", "authors": [["shakespeare", 0], ["dekker", 1], ["jonson", 2], ["middleton", 4], ["marlowe", 5]], "works": [{"id": 0, "author": 1, "title": "The Pleasant Comedie of Old Fortunatus", "filename": "processed/fortunatus_dekker.txt"}, {"id": 1, "author": 0, "title": "All's Well That Ends Well", "filename": "processed/endswell_shakespeare.txt"}, {"id": 2, "author": 1, "title": "The Noble Spanish Soldier", "filename": "processed/spanish_dekker.txt"}, {"id": 3, "author": 0, "title": "As You Like It", "filename": "processed/likeit_shakespeare.txt"}, {"id": 4, "author": 2, "title": "The Alchemist", "filename": "processed/alchemist_jonson.txt"}, {"id": 5, "author": 0, "title": "Antony and Cleopatra", "filename": "processed/antony_shakespeare.txt"}, {"id": 6, "author": 4, "title": "A Chaste Maid in Cheapside", "filename": "processed/chastemaid_middleton.txt"}, {"id": 7, "author": 0, "title": "A Comedy of Errors", "filename": "processed/comedyoferrors_shakespeare.txt"}, {"id": 8, "author": 0, "title": "Coriolanus", "filename": "processed/coriolanus_shakespeare.txt"}, {"id": 9, "author": 0, "title": "Cymbeline", "filename": "processed/cymbeline_shakespeare.txt"}, {"id": 10, "author": 5, "title": "Dido (Act I)", "filename": "processed/dido_i_marlowe.txt"}, {"id": 11, "author": 5, "title": "Dido (Act II)", "filename": "processed/dido_ii_marlowe.txt"}, {"id": 12, "author": 5, "title": "Dido (Act III)", "filename": "processed/dido_iii_marlowe.txt"}, {"id": 13, "author": 5, "title": "Dido (Act IV)", "filename": "processed/dido_iv_marlowe.txt"}, {"id": 14, "author": 5, "title": "Dido (Act V)", "filename": "processed/dido_v_marlowe.txt"}, {"id": 15, "author": 5, "title": "The Tragical History of the Life and Death of Doctor Faustus", "filename": "processed/faustus_marlowe.txt"}, {"id": 16, "author": 4, "title": "Your Five Gallants", "filename": "processed/fivegallants_middleton.txt"}, {"id": 17, "author": 0, "title": "Hamlet", "filename": "processed/hamlet_shakespeare.txt"}, {"id": 18, "author": 4, "title": "Hengist and Horsa", "filename": "processed/hengist_middleton.txt"}, {"id": 19, "author": 0, "title": "Henry IV, Part 1", "filename": "processed/hen_iv_i_shakespeare.txt"}, {"id": 20, "author": 0, "title": "Henry IV, Part 2", "filename": "processed/hen_iv_ii_shakespeare.txt"}, {"id": 21, "author": 5, "title": "The Jew of Malta (Act I)", "filename": "processed/jewofmalta_i_marlowe.txt"}, {"id": 22, "author": 5, "title": "The Jew of Malta (Act II)", "filename": "processed/jewofmalta_ii_marlowe.txt"}, {"id": 23, "author": 5, "title": "The Jew of Malta (Act III)", "filename": "processed/jewofmalta_iii_marlowe.txt"}]}

// (sentence, author_id, work_id)
("law mortimer and old northumberland and that sprightly scot of scots douglas that runs o' horseback up a hill perpendicular he that rides at high speed and with his pistol kills a sparrow flying you have hit it so did he never the sparrow well that rascal hath good mettle in him he will not run why what a rascal art thou then to praise him so for running o' horseback ye cuckoo but afoot", 0, 19)
("one thing that i shall ask you well sir in what enormity is marcius poor in that you two have not in abundance he's poor in no one fault but stored with all especially in pride and topping all others in boasting this is strange now do you two know how you are censured here in the city i mean of us o' the right hand file do you why how are we censured because", 0, 8)
("without assistance i think not so we should by this to all our lamentation if he had gone forth consul found it so the gods have well prevented it and rome sits safe and still without him worthy tribunes there is a slave whom we have put in prison reports the volsces with two several powers are enter'd in the roman territories and with the deepest malice of the war destroy what lies before 'em", 0, 8)
("my reasons are most strong and you shall know them when back again this ring shall be deliver'd and on your finger in the night i'll put another ring that what in time proceeds may token to the future our past deeds adieu till then then fail not you have won a wife of me though there my hope be done a heaven on earth i have won by wooing thee for which live long", 0, 1)
("from a bat a gib such dear concernings hide who would do so no in despite of sense and secrecy unpeg the basket on the house's top let the birds fly and like the famous ape to try conclusions in the basket creep and break your own neck down be thou assured if words be made of breath and breath of life i have no life to breathe what thou hast said to me i", 0, 17)
("and sinks most lamentably had our general been what he knew himself it had gone well o he has given example for our flight most grossly by his own ay are you thereabouts why then good night indeed toward peloponnesus are they fled 'tis easy to't and there i will attend what further comes to caesar will i render my legions and my horse six kings already show me the way of yielding i'll yet", 0, 5)
("till by degrees the memory of my womb together with my brave egyptians all by the discandying of this pelleted storm lie graveless till the flies and gnats of nile have buried them for prey i am satisfied caesar sits down in alexandria where i will oppose his fate our force by land hath nobly held our sever'd navy too have knit again and fleet threatening most sea like where hast thou been my heart", 0, 5)
("pocket as i take it with fifteen pound in gold in't and there's a fair chain of pearl in the other nay i'll deal truly you it grieves me i'faith when i see such goodly men in distress i'll rather want it myself than they should go without it and that shows a good nature sir nay though i say it i have been always counted a man of a good nature i might have", 4, 16)
("upon this jump set we our squadrons on yond side o' the hill in eye of caesar's battle from which place we may the number of the ships behold and so proceed accordingly naught naught all naught i can behold no longer the antoniad the egyptian admiral with all their sixty fly and turn the rudder to see't mine eyes are blasted gods and goddesses all the whole synod of them what's thy passion the", 0, 5)
("and list to me what sayest thou jack the other night i fell asleep here behind the arras and had my pocket picked this house is turned bawdy house they pick pockets what didst thou lose jack wilt thou believe me hal three or four bonds of forty pound apiece and a seal ring of my grandfather's a trifle some eight penny matter so i told him my lord and i said i heard your", 0, 19)
('with billowes watrie weight but haples i god wot poore and vnknowne doe trace these libian deserts all despisde exild forth europe and wide asia both and haue not any couerture but heauen fortune hath fauord thee what ere thou be in sending thee vnto this curteous coast a gods name on and hast thee to the court where dido will receiue ye with her smiles and for thy ships which thou supposest lost not', 5, 10)
("me with as much speed as thou wouldst fly death i have words to speak in thine ear will make thee dumb yet are they much too light for the bore of the matter these good fellows will bring thee where i am rosencrantz and guildenstern hold their course for england of them i have much to tell thee farewell 'he that thou knowest thine hamlet ' come i will make you way for these", 0, 17)
("that four and twenty years being expired and these articles above written body and soul flesh and blood into their habitation wheresoever tell me where is the place that men call hell where we are tortur'd and remain for ever hell hath no limits nor is circumscrib'd in one self place but where we are is hell and where hell is there must we ever be and to be short when all the world dissolves", 5, 15)
("my bond charmian madam ha ha give me to drink mandragora why madam that i might sleep out this great gap of time my antony is away you think of him too much o 'tis treason madam i trust not so thou eunuch mardian what's your highness' pleasure not now to hear thee sing i take no pleasure in aught an eunuch has 'tis well for thee that being unseminar'd thy freer thoughts may not", 0, 5)
("keep the wind away o that that earth which kept the world in awe should patch a wall to expel the winter flaw but soft but soft aside here comes the king ophelia laertes and mourners following king the queen the courtiers who is this they follow and with such maimed rites this doth betoken the corse they follow did with desperate hand fordo its own life 'twas of some estate couch we awhile and", 0, 17)
("affrighted with their bloody looks ran fearfully among the trembling reeds and hid his crisp head in the hollow bank bloodstained with these valiant combatants never did base and rotten policy colour her working with such deadly wounds nor could the noble mortimer receive so many and all willingly then let not him be slander'd with revolt thou dost belie him percy thou dost belie him he never did encounter with glendower i tell thee", 0, 19)
("in blood i am above frailty my lord of kent your love's unworthy creature seest thou this fair chain think upon the means to keep it link'd forever oh my lord 'tis many degrees sund'red from that hope besides your grace has a young virtuous queen i say think on't think on't i shall even fall to my old disease again all else is excellent i chide none but fate flourish cornets exeunt i have", 4, 18)
("breath did she not stink of comfits help me sweet tutor or i shall rub my lips off i'll go kiss the lower end the whilst perhaps that's the sweeter and we shall dispatch the sooner let me come next welcome from the wellspring of discipline that waters all the brethren reels and falls hoist i beseech thee o bless the woman mistress underman 'tis but the common affliction of the faithful we must embrace", 4, 6)
("'tis as easy as lying govern these ventages with your lingers and thumb give it breath with your mouth and it will discourse most eloquent music look you these are the stops but these cannot i command to any utterance of harmony i have not the skill why look you now how unworthy a thing you make of me you would play upon me you would seem to know my stops you would pluck out", 0, 17)
("will appear there for a man speak not against it i will not stay behind nay i have done here comes the emperor is it not strange canidius that from tarentum and brundusium he could so quickly cut the ionian sea and take in toryne you have heard on't sweet celerity is never more admired than by the negligent a good rebuke which might have well becomed the best of men to taunt at slackness", 0, 5)
("and down th' alembics and the furnace piger henricus or what not thou wretch both sericon and bufo shall be lost tell them all hope of rooting out the bishops or the antichristian hierarchy shall perish if they stay threescore minutes the aqueity terreity and sulphureity shall run together again and all be annull'd thou wicked ananias this will fetch 'em and make them haste towards their gulling more a man must deal like a", 2, 4)
("upon things precious as they were the common muck of the world he covets less than misery itself would give rewards his deeds with doing them and is content to spend the time to end it he's right noble let him be call'd for call coriolanus he doth appear the senate coriolanus are well pleased to make thee consul i do owe them still my life and services it then remains that you do speak", 0, 8)
("her own defence why 'tis found so it must be 'se offendendo ' it cannot be else for here lies the point if i drown myself wittingly it argues an act and an act hath three branches it is to act to do to perform argal she drowned herself wittingly nay but hear you goodman delver give me leave here lies the water good here stands the man good if the man go to this", 0, 17)
("know your pleasure bring him before us ho guildenstern bring in my lord now hamlet where's polonius at supper at supper where not where he eats but where he is eaten a certain convocation of politic worms are e'en at him your worm is your only emperor for diet we fat all creatures else to fat us and we fat ourselves for maggots your fat king and your lean beggar is but variable service two", 0, 17)
("sail to italy when as i want both rigging for my fleete and also furniture for these my men if that be all then cheare thy drooping lookes for i will furnish thee with such supplies let some of those thy followers goe with me and they shall haue what thing so ere thou needst thankes good iarbus for thy friendly ayde achates and the rest shall waite on thee whil'st i rest thankfull for", 5, 14)
("whom i took two cods and giving her them again said with weeping tears 'wear these for my sake ' we that are true lovers run into strange capers but as all is mortal in nature so is all nature in love mortal in folly thou speakest wiser than thou art ware of nay i shall ne'er be ware of mine own wit till i break my shins against it jove jove this shepherd's passion", 0, 3)
("in the behalf of a good play i am not furnished like a beggar therefore to beg will not become me my way is to conjure you and i'll begin with the women i charge you o women for the love you bear to men to like as much of this play as please you and i charge you o men for the love you bear to women as i perceive by your simpering none", 0, 3)
("a good time to leave till then commend us to your gentlest thoughts enough ough the gallants look scurvily upon fitsgrave and he upon them exeunt goldstone tailby frippery and primero as pursenet is going out the boy takes him into a corner hist master hist boy how now look you sir her chain of pearl i sneck'd it away finely active boy thy master's best revenue his life and soul thou keep'st 'em both", 4, 16)
('years in his grammar and stuck horribly at a foolish place there called as in presenti pox i have it here now he so shamed me once before an honest gentleman that knew me when i was a maid these women must have all out quid est grammatica says the gentleman to him i shall remember by a sweet sweet token but nothing could he answer how now pupil ha quid est grammatica grammatica ha', 4, 6)
("take 'em ay fat 'tis no less for tamasco three crowns for one what wondrous virtues have they o 'tis feene tamasco apple and shall make you a great teal wise and make you no fool and make feene memory and make dis fash be more fair and amiable and make dis eyes look always lovely and make all de court and country burn in desire to kiss di none sweet countenance apples to make", 1, 0)
("take us down again and then renew our youth and strength with drinking the elixir and so enjoy a perpetuity of life and lust and thou shalt have thy wardrobe richer than nature's still to change thy self and vary oftener for thy pride than she or art her wise and almost equal servant sir you are too loud i hear you every word into the laboratory some fitter place the garden or great chamber", 2, 4)
('goe yet beautie calles me backe to leaue her so and not once say farewell were to transgresse against all lawes of loue but if i vse such ceremonious thankes as parting friends accustome on the shoare her siluer armes will coll me round about and teares of pearle crye stay æneas stay each word she sayes will then containe a crowne and euery speech be ended with a kisse i may not dure this', 5, 13)
("uncle is return'd deliver up my lord of westmoreland uncle what news the king will bid you battle presently defy him by the lord of westmoreland lord douglas go you and tell him so marry and shall and very willingly there is no seeming mercy in the king did you beg any god forbid i told him gently of our grievances of his oath breaking which he mended thus by now forswearing that he is", 0, 19)
("the score that is a gaming mouth conceive me indeed he'll draw you all the treasure of the realm if it be set him speak you this from art ay sir and reason too the ground of art he is of the only best complexion the queen of fairy loves what is he peace he'll overhear you sir should she but see him— what do not you tell him will he win at cards too", 2, 4)
("all the world hates thee not all i'll wander once more through the world wisdom i know hath with her blessèd wings fled to some bosom if i meet that breast there i'll erect my temple and there rest fortune nor vice shall then e'er have the power by their loose eyes to entice my paramour then will i cast off this deformity and shine in glory and triumph to see you conquered at my", 1, 0)
("for whose death we in the world's wide mouth live scandalized and foully spoken of but soft i pray you did king richard then proclaim my brother edmund mortimer heir to the crown he did myself did hear it nay then i cannot blame his cousin king that wished him on the barren mountains starve but shall it be that you that set the crown upon the head of this forgetful man and for his", 0, 19)
("like majesty when it shines seldom in admiring eyes but rather drowzed and hung their eyelids down slept in his face and render'd such aspect as cloudy men use to their adversaries being with his presence glutted gorged and full and in that very line harry standest thou for thou has lost thy princely privilege with vile participation not an eye but is a weary of thy common sight save mine which hath desired to", 0, 19)
("but like the owner of a foul disease to keep it from divulging let it feed even on the pith of life where is he gone to draw apart the body he hath kill'd o'er whom his very madness like some ore among a mineral of metals base shows itself pure he weeps for what is done o gertrude come away the sun no sooner shall the mountains touch but we will ship him hence", 0, 17)
("not see the cause why you are cowards all our attendances are far too little on our own selves yet you'll give me attendance who looks to you the whilst and so you vanish strangely and fearfully for charity's sake make not my presence guilty of your sloth withdraw young men and find you honest business i'll give him over shortly too holy for young gentlemen to follow that have good faces and sweet running", 4, 18)
("walter hath give me life which if i can save so if not honour comes unlooked for and there's an end i prithee harry withdraw thyself thou bleed'st too much lord john of lancaster go you with him not i my lord unless i did bleed too i beseech your majesty make up lest your retirement do amaze your friends i will do so my lord of westmoreland lead him to his tent come my", 0, 19)
("myself to a stag my gracious lord you do forget yourself these are but shadows not substantial o pardon me my thoughts are so ravish'd with sight of this renowmed emperor that in mine arms i would have compass'd him but faustus since i may not speak to them to satisfy my longing thoughts at full let me this tell thee i have heard it said that this fair lady whilst she liv'd on earth", 5, 15)
("the jew of malta wretched barabas sometimes the owner of a goodly house which they have now turned to a nunnery well daughter say what is thy suit with us fearing the afflictions which my father feels proceed from sin or want of faith in us i'd pass away my life in penitence and be a novice in your nunnery to make atonement for my labouring soul no doubt brother but this proceedeth of the", 5, 21)
("one for dat shall do presently madam prea mark me monsieur shamp dis in your two shaps so now monsieur long villain dis so now dis fear noting 'tis eshelent medicine so now cram dis into your guts and belly so now snap away dis whoreson four divela ha ha is no point good this is most strange was't painful longaville ease took them off and there remains no pain o try thy sacred physic", 1, 0)
("offers still her wing at liberty and returns check'd so would her soul fain have been gone and even hung flittering upon the bars of poor mortality which ever as it offer'd drove her back again then came your holy lupus and germanus oh two holy confessors at whose sight i could perceive her fall upon her breast and cruelly afflict herself with sorrow i never heard a sigh till i heard hers who after", 4, 18)
("that she this day hath shameless thrown on me discover how and thou shalt find me just this day great duke she shut the doors upon me while she with harlots feasted in my house a grievous fault say woman didst thou so no my good lord myself he and my sister to day did dine together so befall my soul as this is false he burdens me withal ne'er may i look on day", 0, 7)
("he's hunted even to falling give him no breath but now make boot of his distraction never anger made good guard for itself let our best heads know that to morrow the last of many battles we mean to fight within our files there are of those that served mark antony but late enough to fetch him in see it done and feast the army we have store to do't and they have earn'd the", 0, 5)
('æolia to be vp in armes poore troy must now be sackt vpon the sea and neptunes waues be enuious men of warre epeus horse to ætnas hill transformd prepared stands to wracke their woodden walles and æolus like agamemnon sounds the surges his fierce souldiers to the spoyle see how the night ulysses like comes forth and intercepts the day as dolon erst ay me the starres supprisde like rhesus steedes are drawne by', 5, 10)
("you have won a happy victory to rome but for your son believe it o believe it most dangerously you have with him prevail'd if not most mortal to him but let it come aufidius though i cannot make true wars i'll frame convenient peace now good aufidius were you in my stead would you have heard a mother less or granted less aufidius i was moved withal i dare be sworn you were and", 0, 8)
('the multitude to be ingrateful were to make a monster of the multitude of the which we being members should bring ourselves to be monstrous members and to make us no better thought of a little help will serve for once we stood up about the corn he himself stuck not to call us the many headed multitude we have been called so of many not that our heads are some brown some black some', 0, 8)
("point to lose your liberties marcius would have all from you marcius whom late you have named for consul fie fie fie this is the way to kindle not to quench to unbuild the city and to lay all flat what is the city but the people true the people are the city by the consent of all we were establish'd the people's magistrates you so remain and so are like to do that is", 0, 8)
('from our princely general to know your griefs to tell you from his grace that he will give you audience and wherein it shall appear that your demands are just you shall enjoy them every thing set off that might so much as think you enemies but he hath forced us to compel this offer and it proceeds from policy not love mowbray you overween to take it so this offer comes from mercy not', 0, 20)
('walls ourselves lay waste the island hew the temples down and shipping off our goods to sicily open an entrance for the wasteful sea whose billows beating the resistless banks shall overflow it with their refluence well governor since thou hast broke the league by flat denial of the promised tribute talk not of razing down your city walls you shall not need trouble yourselves so far for selim calymath shall come himself and with', 5, 23)
("world's volume our britain seems as of it but not in 't in a great pool a swan's nest prithee think there's livers out of britain i am most glad you think of other place the ambassador lucius the roman comes to milford haven to morrow now if you could wear a mind dark as your fortune is and but disguise that which to appear itself must not yet be but by self danger you", 0, 9)
('he bids you name your griefs and with all speed you shall have your desires with interest and pardon absolute for yourself and these herein misled by your suggestion the king is kind and well we know the king knows at what time to promise when to pay my father and my uncle and myself did give him that same royalty he wears and when he was not six and twenty strong sick in the', 0, 19)
('about crying this is he ah how could poore æneas scape their hands my mother venus iealous of my health conuaid me from their crooked nets and bands so i escapt the furious pirrhus wrath who then ran to the pallace of the king and at ioues altar finding priamus about whose withered necke hung hecuba foulding his hand in hers and ioyntly both beating their breasts and falling on the ground he with his', 5, 11)
("thee hath estimate youth beauty wisdom courage all that happiness and prime can happy call thou this to hazard needs must intimate skill infinite or monstrous desperate that ministers thine own death if i die if i break time or flinch in property of what i spoke unpitied let me die and well deserved not helping death's my fee but if i help what do you promise me make thy demand but will you make", 0, 1)
("to those of mine but virtue as it never will be moved though lewdness court it in a shape of heaven so lust though to a radiant angel link'd will sate itself in a celestial bed and prey on garbage but soft methinks i scent the morning air brief let me be sleeping within my orchard my custom always of the afternoon upon my secure hour thy uncle stole with juice of cursed hebenon in", 0, 17)
("the will and makes us rather bear those ills we have than fly to others that we know not of thus conscience does make cowards of us all and thus the native hue of resolution is sicklied o'er with the pale cast of thought and enterprises of great pith and moment with this regard their currents turn awry and lose the name of action soft you now the fair ophelia nymph in thy orisons be", 0, 17)
("watch no more today faith nor i neither why then i'll make a motion well what is't let's e'en go to the checker at queenhive and roast the loin of mutton till young flood then send the child to branford 'tis a busy day at our house davy always the kursning day sir truss truss me davy how does this suit fit me davy excellent neatly my master's things were ever fit for you sir", 4, 6)
("of him by logic i'll prove him to be a man let him come when he will how hard at first was learning to him truly sir i thought he would never a took the latin tongue how many accidences do you think he wore out ere he came to his grammar some three or four believe me sir some four and thirty pish i made haberdins of 'em in church porches he was eight", 4, 6)
('the fattest soil to weeds and he the noble image of my youth is overspread with them therefore my grief stretches itself beyond the hour of death the blood weeps from my heart when i do shape in forms imaginary the unguided days and rotten times that you shall look upon when i am sleeping with my ancestors for when his headstrong riot hath no curb when rage and hot blood are his counsellors when', 0, 20)
("and some landed virgins and i'll fall to work still before i'll lose him he's yet too sweet to part from god den father ha villain peace god den father peace bastard they do not know the gentleman that sits there oh wat how dost nick go to school ply your books boys ha they should kneel indeed if they could say their prayers how shall i dispose of these two brats now when i", 4, 6)
("disgrace or if he do not mightily grace himself on thee he will practise against thee by poison entrap thee by some treacherous device and never leave thee till he hath ta'en thy life by some indirect means or other for i assure thee and almost with tears i speak it there is not one so young and so villanous this day living i speak but brotherly of him but should i anatomize him to", 0, 3)
("from egypt shall rich odors bring wherewith his burning beames like labouring bees that loade their thighes with hyblas honeys spoyles shall here vnburden their exhaled sweetes and plant our pleasant suburbes with her fumes what length or bredth shal this braue towne c o taine not past foure thousand paces at the most but what shall it be calde troy as before that haue i not determinde with my selfe let it be term'd", 5, 14)
("of zanthus bankes his hands bound at his back and both his eyes turnd vp to heauen as one resolu'd to dye our phrigian shepherd haled within the gates and brought vnto the court of priamus to whom he vsed action so pitifull lookes so remorcefull vowes so forcible as therewithall the old man ouercome kist him imbrast him and vnloosde his bands and then o dido pardon me nay leaue not here resolue me", 5, 11)
("and my men despatch and come ashore and see the fraught discharged i go thus trowls our fortune in by land and sea and thus are we on every side enriched these are the blessings promised to the jews and herein was old abram's happiness what more may heaven do for earthly man than thus to pour out plenty in their laps ripping the bowels of the earth for them making the sea s their", 5, 21)
("yet in his idle fire to buy his will it would not seem too dear howe'er repented after now i see the bottom of your purpose you see it lawful then it is no more but that your daughter ere she seems as won desires this ring appoints him an encounter in fine delivers me to fill the time herself most chastely absent after this to marry her i'll add three thousand crowns to what", 0, 1)
("colevile kissing my foot to the which course if i be enforced if you do not all show like gilt twopences to me and i in the clear sky of fame o'ershine you as much as the full moon doth the cinders of the element which show like pins' heads to her believe not the word of the noble therefore let me have right and let desert mount thine's too heavy to mount let it", 0, 20)
("here the mathematics and distillation o i cry your pardon he's a divine instructor can extract the souls of all things by his art call all the virtues and the miracles of the sun into a temperate furnace teach dull nature what her own forces are a man the emperor has courted above kelly sent his medals and chains to invite him ay and for his physic sir— above the art of aesculapius that drew", 2, 4)
("wander you mistress you must come away to your father were you made the messenger no by mine honour but i was bid to come for you where learned you that oath fool of a certain knight that swore by his honour they were good pancakes and swore by his honour the mustard was naught now i'll stand to it the pancakes were naught and the mustard was good and yet was not the knight", 0, 3)
("a little faster sir not a whit sir i'm in an excellent pace for any physic your white mare's ready i shall up presently one kiss and farewell thou shalt have two love expect me about three with all my heart sweet by this light they have forgot their anger since and are as far in again as e'er they were which way the devil came they heart i saw 'em not their ways are", 4, 6)
("by my faith you have great reason to be sad i fear you have sold your own lands to see other men's then to have seen much and to have nothing is to have rich eyes and poor hands yes i have gained my experience and your experience makes you sad i had rather have a fool to make me merry than experience to make me sad and to travel for it too good day", 0, 3)
("suit of buff which 'rested him that can i tell will you send him mistress redemption the money in his desk go fetch it sister this i wonder at that he unknown to me should be in debt tell me was he arrested on a band not on a band but on a stronger thing a chain a chain do you not hear it ring what the chain no no the bell 'tis time that", 0, 7)
("this pray thee sir john let it be but twenty nobles i' faith i am loath to pawn my plate so god save me la let it alone i'll make other shift you'll be a fool still well you shall have it though i pawn my gown i hope you'll come to supper you'll pay me all together will i live go with her with her hook on hook on will you have doll tearsheet", 0, 20)
("by revelation that hath a competent knowledge of the truth has he a competent sum there in the bag to buy the goods within i am made guardian and must for charity and conscience sake now see the most be made for my poor orphan though i desire the brethren too good gainers there they are within when you have view'd and bought 'em and ta'en the inventory of what they are they are ready", 2, 4)
("so brisk and smell so sweet and talk so like a waiting gentlewoman of guns and drums and wounds god save the mark and telling me the sovereign'st thing on earth was parmaceti for an inward bruise and that it was great pity so it was this villanous salt petre should be digg'd out of the bowels of the harmless earth which many a good tall fellow had destroy'd so cowardly and but for these", 0, 19)
("you do not mean to cheat me so avaunt thou witch come dromio let us go 'fly pride ' says the peacock mistress that you know now out of doubt antipholus is mad else would he never so demean himself a ring he hath of mine worth forty ducats and for the same he promised me a chain both one and other he denies me now the reason that i gather he is mad besides", 0, 7)
("prayers how ill white hairs become a fool and jester i have long dream'd of such a kind of man so surfeit swell'd so old and so profane but being awaked i do despise my dream make less thy body hence and more thy grace leave gormandizing know the grave doth gape for thee thrice wider than for other men reply not to me with a fool born jest presume not that i am the", 0, 20)
("corioli at a poor man's house he used me kindly he cried to me i saw him prisoner but then aufidius was within my view and wrath o'erwhelm'd my pity i request you to give my poor host freedom o well begg'd were he the butcher of my son he should be free as is the wind deliver him titus marcius his name by jupiter forgot i am weary yea my memory is tired have", 0, 8)
("grieves at that and in that kind swears you do more usurp than doth your brother that hath banish'd you to day my lord of amiens and myself did steal behind him as he lay along under an oak whose antique root peeps out upon the brook that brawls along this wood to the which place a poor sequester'd stag that from the hunter's aim had ta'en a hurt did come to languish and indeed", 0, 3)
("you at the porpentine the chain unfinish'd made me stay thus long what is your will that i shall do with this what please yourself sir i have made it for you made it for me sir i bespoke it not not once nor twice but twenty times you have go home with it and please your wife withal and soon at supper time i'll visit you and then receive my money for the chain", 0, 7)
("say one of them rates all that is won and lost give me a kiss even this repays me we sent our schoolmaster is he come back love i am full of lead some wine within there and our viands fortune knows we scorn her most when most she offers blows let him appear that's come from antony know you him caesar 'tis his schoolmaster an argument that he is pluck'd when hither he sends", 0, 5)
('not pocket up wrong art thou not ashamed dost thou hear hal thou knowest in the state of innocency adam fell and what should poor jack falstaff do in the days of villany thou seest i have more flesh than another man and therefore more frailty you confess then you picked my pocket it appears so by the story hostess i forgive thee go make ready breakfast love thy husband look to thy servants cherish', 0, 19)
("clerk been here alate and changed his half crown piece his mother sent him or rather cozened you with a gilded twopence to bring the word in fashion for her faults or cracks in duty and obedience term 'em e'en so sweet wife as there is no woman made without a flaw your purest lawns have frays and cambrics bracks but 'tis a husband solders up all cracks what is he come sir sir walter's", 4, 6)
("thou knew'st how i do love her i partly guess for i have loved ere now no corin being old thou canst not guess though in thy youth thou wast as true a lover as ever sigh'd upon a midnight pillow but if thy love were ever like to mine as sure i think did never man love so how many actions most ridiculous hast thou been drawn to by thy fantasy into a thousand", 0, 3)
('wanton love nets in our curlèd hair and with sweet juggling kisses warmed our cheeks oh how have we offended thy proud eyes that thus we should be spurned and trod upon whilst those infected limbs of the sick world are fixed by thee for stars in that bright sphere wherein our sun like radiance did appear accursèd queen of chance damned sorceress most powerful queen of chance dread sovereigness no more curse on your', 1, 0)
("cause when the slave will run a wiving dol against the instrument that was drawn between us i'll pluck his bird as bare as i can yes tell her she must by any means address some present to the cunning man make him amends for wronging his art with her suspicion send a ring or chain of pearl she will be tortured else extremely in her sleep say and have strange things come to her", 2, 4)
("do now and then give her a fucus— what dost thou deal nab i did tell you captain and physic too sometime sir for which she trusts me with all her mind she's come up here of purpose to learn the fashion good his match too —on nab and she does strangely long to know her fortune ods lid nab send her to the doctor hither yes i have spoke to her of his worship", 2, 4)
("in nature how much is he disquieted and wears royalty disdainfully upon him like a curse calls a fair crown the weight of his afflictions when here's a soul would sing under the burthen yet well recovered i will seek all ways to vex authority from him i will weary him as low as the condition of a hound before i give him over and in all study what most may discontent his blood making", 4, 18)
("senators but they stand bald before him our general himself makes a mistress of him sanctifies himself with's hand and turns up the white o' the eye to his discourse but the bottom of the news is that our general is cut i' the middle and but one half of what he was yesterday for the other has half by the entreaty and grant of the whole table he'll go he says and sowl the", 0, 8)
('and for a week escape a great deal of discoveries but when you find him out you have him ever after why do you think he will make no deed at all of this that so seriously he does address himself unto none in the world but return with an invention and clap upon you two or three probable lies but we have almost embossed him you shall see his fall to night for indeed', 0, 1)
("not the better part made mercy i should not seek an absent argument of my revenge thou present but look to it find out thy brother wheresoe'er he is seek him with candle bring him dead or living within this twelvemonth or turn thou no more to seek a living in our territory thy lands and all things that thou dost call thine worth seizure do we seize into our hands till thou canst quit", 0, 3)
('you must if you stay here for here is the place appointed for the wrestling and they are ready to perform it yonder sure they are coming let us now stay and see it come on since the youth will not be entreated his own peril on his forwardness is yonder the man even he madam alas he is too young yet he looks successfully how now daughter and cousin are you crept hither to', 0, 3)
('bore yong cupid vnto cypresse ile this was my mother that beguild the queene and made me take my brother for my sonne no maruell dido though thou be in loue that daylie danlest cupid in thy armes welcome sweet child where hast thou been this long eating sweet comfites with queene didos maide who euer since hath luld me in her armes sergestus beare him hence vnto our ships lest dido spying him keepe', 5, 14)
("and i dwindled with it show him his aunt and let him be dispatch'd i'll send her to you well sir your aunt her grace will give you audience presently on my suit and the captain's word that you did not eat your gag in any contempt of her highness not i in troth sir here she is come down o' your knees and wriggle she has a stately presence good yet nearer and bid", 2, 4)
("worst is past i hope now gossip so i hope too good sir why then so hope i too for company i have nothing to do else to the love of the babe i pray accept of it o you are at too much charge sir look look what has he given her what is't gossip now by my faith a fair high standing cup and two great postle spoons one of them gilt sure", 4, 6)
("brave in cyprus' isle with fifty bard horses prancing at his heels backed by as many strong limbed cypriots all whom he keeps in pay whose offered service our king with arms of gladness hath embraced born in the isle of cyprus what's his name cornw his servants call him fortunatus' son rich fortunatus' son is he arrived this he bestowed on me chest and this on me and this his bounteous hand enforced me", 1, 0)
("reserv'd and put into the church's treasury by holy paul we saw them not by peter you shall die unless you bring them forth immediately hale them to prison lade their limbs with gyves false prelates for this hateful treachery curs'd be your souls to hellish misery the pope had never such a frolic guest lord archbishop of rheims sit down with us i thank your holiness who is that spoke friars look about lord", 5, 15)
